hotel,is_canceled,lead_time,arrival_date_year,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,booking_changes,deposit_type,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,total_nights,total_guests,adr_por_pessoa,month_sin,month_cos,conjunto,prob_mlp,pred_mlp,acerto_mlp
City Hotel,1,20,2015,41,5,1,3,1,0,0,BB,PRT,Online TA,TA/TO,0,1,0,A,0,No Deposit,0,Transient,95.9,0,0,4,1,95.9,-0.8660254037844386,0.5000000000000001,treino,,,
City Hotel,1,28,2015,42,16,0,1,3,0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,0,No Deposit,0,Transient,72.0,0,2,1,3,24.0,-0.8660254037844386,0.5000000000000001,treino,,,
City Hotel,0,17,2015,39,26,2,1,1,0,0,BB,DEU,Groups,TA/TO,0,0,0,A,2,No Deposit,0,Transient-Party,170.0,0,0,3,1,170.0,-1.0,-1.8369701987210297e-16,treino,,,
City Hotel,0,18,2015,40,27,2,0,1,0,0,BB,CHE,Groups,TA/TO,0,0,0,A,2,No Deposit,0,Transient-Party,170.0,0,0,2,1,170.0,-1.0,-1.8369701987210297e-16,teste,0.0002557224652264267,0.0,1.0
City Hotel,0,0,2015,39,26,2,1,2,0,0,BB,ISR,Direct,Direct,0,0,0,D,0,No Deposit,0,Transient,180.0,0,0,3,2,90.0,-1.0,-1.8369701987210297e-16,treino,,,
City Hotel,0,17,2015,39,26,2,1,1,0,0,BB,FRA,Groups,TA/TO,0,0,0,A,2,No Deposit,0,Transient-Party,170.0,0,2,3,1,170.0,-1.0,-1.8369701987210297e-16,treino,,,
City Hotel,0,17,2015,39,26,2,1,1,0,0,BB,IRN,Groups,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,170.0,0,0,3,1,170.0,-1.0,-1.8369701987210297e-16,treino,,,
City Hotel,0,19,2015,40,28,1,0,1,0,0,BB,GBR,Groups,TA/TO,0,0,0,A,1,No Deposit,0,Transient-Party,170.0,0,0,1,1,170.0,-1.0,-1.8369701987210297e-16,treino,,,
City Hotel,1,1,2015,40,30,0,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,1,1,0,A,0,Non Refund,0,Transient,102.6,0,0,2,2,51.3,-1.0,-1.8369701987210297e-16,teste,0.9992519617080688,1.0,1.0
City Hotel,1,1,2015,40,30,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,1,1,0,A,0,Non Refund,0,Transient,98.1,0,0,2,1,98.1,-1.0,-1.8369701987210297e-16,treino,,,
City Hotel,0,16,2015,39,25,2,2,1,0,0,BB,CHE,Groups,TA/TO,0,0,0,A,1,No Deposit,0,Transient-Party,170.0,0,0,4,1,170.0,-1.0,-1.8369701987210297e-16,treino,,,
City Hotel,1,19,2015,40,3,2,5,1,0,0,BB,PRT,Online TA,TA/TO,0,1,0,A,0,No Deposit,0,Transient,103.71,0,0,7,1,103.71,-0.8660254037844386,0.5000000000000001,treino,,,
City Hotel,0,16,2015,39,25,2,3,1,0,0,BB,FIN,Groups,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,170.0,0,0,5,1,170.0,-1.0,-1.8369701987210297e-16,treino,,,
City Hotel,0,16,2015,39,25,2,3,3,0,0,BB,ITA,Groups,TA/TO,0,0,0,A,2,No Deposit,0,Transient-Party,170.0,0,0,5,3,56.666666666666664,-1.0,-1.8369701987210297e-16,treino,,,
City Hotel,0,16,2015,39,25,2,3,1,0,0,BB,ITA,Groups,TA/TO,0,0,0,A,2,No Deposit,0,Transient-Party,170.0,0,0,5,1,170.0,-1.0,-1.8369701987210297e-16,treino,,,
City Hotel,0,16,2015,39,25,2,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,1,No Deposit,0,Transient-Party,170.0,0,0,5,2,85.0,-1.0,-1.8369701987210297e-16,treino,,,
City Hotel,0,17,2015,39,26,2,2,1,0,0,BB,DNK,Groups,TA/TO,0,0,0,A,1,No Deposit,0,Transient-Party,170.0,0,0,4,1,170.0,-1.0,-1.8369701987210297e-16,treino,,,
City Hotel,0,17,2015,39,26,2,2,1,0,0,BB,USA,Groups,TA/TO,0,0,0,A,1,No Deposit,0,Transient-Party,170.0,0,0,4,1,170.0,-1.0,-1.8369701987210297e-16,treino,,,
City Hotel,0,16,2015,39,25,2,3,1,0,0,BB,USA,Groups,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,170.0,0,0,5,1,170.0,-1.0,-1.8369701987210297e-16,treino,,,
City Hotel,0,7,2015,40,28,1,1,2,0,0,BB,DEU,Groups,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,170.0,0,0,2,2,85.0,-1.0,-1.8369701987210297e-16,treino,,,
City Hotel,0,18,2015,40,27,2,1,1,0,0,BB,GBR,Groups,TA/TO,0,0,0,A,1,No Deposit,0,Transient-Party,170.0,0,0,3,1,170.0,-1.0,-1.8369701987210297e-16,treino,,,
City Hotel,0,18,2015,40,27,2,1,1,0,0,BB,CHE,Groups,TA/TO,0,0,0,A,1,No Deposit,0,Transient-Party,170.0,0,0,3,1,170.0,-1.0,-1.8369701987210297e-16,treino,,,
City Hotel,0,17,2015,39,26,2,2,1,0,0,BB,GBR,Groups,TA/TO,0,0,0,A,1,No Deposit,0,Transient-Party,170.0,0,0,4,1,170.0,-1.0,-1.8369701987210297e-16,treino,,,
City Hotel,0,18,2015,40,27,2,1,1,0,0,BB,ITA,Groups,TA/TO,0,0,0,A,1,No Deposit,0,Transient-Party,170.0,0,0,3,1,170.0,-1.0,-1.8369701987210297e-16,teste,0.001055488595739007,0.0,1.0
City Hotel,0,1,2015,40,29,0,1,2,0,0,BB,ITA,Corporate,Corporate,0,0,0,A,0,No Deposit,0,Transient-Party,85.0,0,0,1,2,42.5,-1.0,-1.8369701987210297e-16,treino,,,
City Hotel,0,1,2015,40,29,0,1,2,0,0,BB,GBR,Corporate,Corporate,0,0,0,A,0,No Deposit,0,Transient-Party,85.0,0,0,1,2,42.5,-1.0,-1.8369701987210297e-16,treino,,,
City Hotel,0,0,2015,40,28,1,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,1,No Deposit,0,Transient,149.0,0,0,2,2,74.5,-1.0,-1.8369701987210297e-16,treino,,,
City Hotel,0,16,2015,39,25,2,3,1,0,0,BB,GBR,Groups,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,170.0,0,0,5,1,170.0,-1.0,-1.8369701987210297e-16,treino,,,
City Hotel,0,3,2015,39,25,2,3,1,0,0,BB,JPN,Groups,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,170.0,0,0,5,1,170.0,-1.0,-1.8369701987210297e-16,treino,,,
City Hotel,0,16,2015,39,26,2,2,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Contract,210.0,0,2,4,2,105.0,-1.0,-1.8369701987210297e-16,treino,,,
City Hotel,0,19,2015,40,28,1,1,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,1,No Deposit,0,Transient-Party,170.0,0,0,2,1,170.0,-1.0,-1.8369701987210297e-16,treino,,,
City Hotel,0,16,2015,39,25,2,3,1,0,0,BB,FRA,Groups,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,170.0,0,0,5,1,170.0,-1.0,-1.8369701987210297e-16,teste,0.0008774347952567041,0.0,1.0
City Hotel,0,16,2015,39,25,2,3,1,0,0,BB,JPN,Groups,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,170.0,0,0,5,1,170.0,-1.0,-1.8369701987210297e-16,treino,,,
City Hotel,0,3,2015,40,28,1,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,0,No Deposit,0,Transient,65.0,0,0,2,1,65.0,-1.0,-1.8369701987210297e-16,treino,,,
City Hotel,0,5,2015,41,5,1,0,1,0,0,BB,PRT,Corporate,Corporate,1,0,1,A,0,No Deposit,0,Transient,65.0,0,0,1,1,65.0,-0.8660254037844386,0.5000000000000001,treino,,,
City Hotel,1,13,2015,41,7,0,3,2,0,0,BB,PRT,Online TA,TA/TO,0,1,0,D,0,No Deposit,0,Contract,155.0,0,2,3,2,77.5,-0.8660254037844386,0.5000000000000001,treino,,,
City Hotel,0,16,2015,39,25,2,3,2,0,0,BB,ITA,Groups,TA/TO,0,0,0,A,1,No Deposit,0,Transient-Party,170.0,0,0,5,2,85.0,-1.0,-1.8369701987210297e-16,treino,,,
City Hotel,1,3,2015,40,2,2,2,2,0,0,BB,PRT,Online TA,TA/TO,0,1,0,A,0,No Deposit,0,Contract,164.0,0,0,4,2,82.0,-0.8660254037844386,0.5000000000000001,treino,,,
City Hotel,0,2,2015,39,24,2,4,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,2,No Deposit,0,Transient-Party,170.0,0,0,6,1,170.0,-1.0,-1.8369701987210297e-16,teste,0.03315749019384384,0.0,1.0
City Hotel,0,17,2015,39,26,2,2,1,0,0,BB,ITA,Groups,TA/TO,0,0,0,A,1,No Deposit,0,Transient-Party,170.0,0,0,4,1,170.0,-1.0,-1.8369701987210297e-16,treino,,,
City Hotel,0,9,2015,40,27,2,1,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,155.08,0,1,3,2,77.54,-1.0,-1.8369701987210297e-16,teste,0.03002118691802025,0.0,1.0
City Hotel,0,0,2015,41,5,1,3,2,0,0,BB,ITA,Direct,TA/TO,1,0,1,E,0,No Deposit,0,Transient,165.0,0,1,4,2,82.5,-0.8660254037844386,0.5000000000000001,teste,0.046612054109573364,0.0,1.0
City Hotel,0,16,2015,39,25,2,3,1,0,0,BB,FRA,Groups,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,170.0,0,1,5,1,170.0,-1.0,-1.8369701987210297e-16,treino,,,
City Hotel,0,4,2015,40,28,1,1,1,0,0,BB,DEU,Groups,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,170.0,0,0,2,1,170.0,-1.0,-1.8369701987210297e-16,treino,,,
City Hotel,0,7,2015,40,29,0,1,1,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,195.7,0,0,1,1,195.7,-1.0,-1.8369701987210297e-16,teste,0.07128904014825821,0.0,1.0
City Hotel,0,19,2015,40,28,1,1,1,0,0,BB,USA,Groups,TA/TO,0,0,0,A,2,No Deposit,0,Transient-Party,170.0,0,0,2,1,170.0,-1.0,-1.8369701987210297e-16,treino,,,
City Hotel,0,1,2015,39,25,2,3,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,86.0,0,0,5,1,86.0,-1.0,-1.8369701987210297e-16,treino,,,
City Hotel,0,19,2015,40,28,1,1,1,0,0,BB,GBR,Groups,TA/TO,0,0,0,A,1,No Deposit,0,Transient-Party,170.0,0,0,2,1,170.0,-1.0,-1.8369701987210297e-16,treino,,,
City Hotel,1,6,2015,40,1,1,3,2,0,0,BB,PRT,Direct,Direct,0,1,0,A,0,No Deposit,0,Transient,100.0,0,0,4,2,50.0,-0.8660254037844386,0.5000000000000001,treino,,,
City Hotel,0,1,2016,38,11,2,0,2,0,0,BB,PRT,Offline TA/TO,TA/TO,1,1,0,A,0,No Deposit,0,Transient,105.0,0,1,2,2,52.5,-1.0,-1.8369701987210297e-16,treino,,,
City Hotel,1,6,2015,41,4,2,3,1,0,0,BB,PRT,Online TA,TA/TO,0,1,0,A,1,No Deposit,0,Contract,131.4,0,1,5,1,131.4,-0.8660254037844386,0.5000000000000001,teste,0.9781527519226074,1.0,1.0
City Hotel,0,16,2015,39,25,2,3,1,0,0,BB,CHE,Groups,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,170.0,0,0,5,1,170.0,-1.0,-1.8369701987210297e-16,teste,0.0006289315060712397,0.0,1.0
City Hotel,0,18,2015,40,27,2,1,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,1,No Deposit,0,Transient-Party,170.0,0,0,3,1,170.0,-1.0,-1.8369701987210297e-16,teste,0.03858237341046333,0.0,1.0
City Hotel,0,4,2015,39,25,2,3,1,0,0,BB,FRA,Groups,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,170.0,0,0,5,1,170.0,-1.0,-1.8369701987210297e-16,teste,0.0007427145610563457,0.0,1.0
City Hotel,0,16,2015,39,25,2,3,1,0,0,BB,EGY,Groups,TA/TO,0,0,0,A,1,No Deposit,0,Transient-Party,170.0,0,0,5,1,170.0,-1.0,-1.8369701987210297e-16,treino,,,
City Hotel,0,16,2015,39,25,2,3,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,170.0,0,0,5,1,170.0,-1.0,-1.8369701987210297e-16,treino,,,
City Hotel,0,3,2015,39,24,2,4,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,1,No Deposit,0,Transient-Party,170.0,0,0,6,1,170.0,-1.0,-1.8369701987210297e-16,treino,,,
City Hotel,0,17,2015,39,26,2,2,2,0,0,BB,ITA,Groups,TA/TO,0,0,0,A,1,No Deposit,0,Transient-Party,170.0,0,0,4,2,85.0,-1.0,-1.8369701987210297e-16,treino,,,
City Hotel,0,4,2015,39,25,2,3,1,0,0,BB,CHE,Groups,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,170.0,0,0,5,1,170.0,-1.0,-1.8369701987210297e-16,treino,,,
City Hotel,0,16,2015,39,25,2,3,1,0,0,BB,ITA,Groups,TA/TO,0,0,0,A,1,No Deposit,0,Transient-Party,170.0,0,0,5,1,170.0,-1.0,-1.8369701987210297e-16,treino,,,
City Hotel,0,5,2015,39,26,2,2,1,0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Contract,206.0,0,1,4,1,206.0,-1.0,-1.8369701987210297e-16,treino,,,
City Hotel,0,17,2015,39,26,2,2,1,0,0,BB,IRN,Groups,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,170.0,0,0,4,1,170.0,-1.0,-1.8369701987210297e-16,treino,,,
City Hotel,0,6,2015,40,28,1,1,2,0,0,BB,GBR,Groups,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,170.0,0,0,2,2,85.0,-1.0,-1.8369701987210297e-16,treino,,,
City Hotel,0,18,2015,40,27,2,1,1,0,0,BB,ESP,Groups,TA/TO,0,0,0,A,1,No Deposit,0,Transient-Party,170.0,0,0,3,1,170.0,-1.0,-1.8369701987210297e-16,treino,,,
City Hotel,0,17,2015,39,26,2,2,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,170.0,0,0,4,1,170.0,-1.0,-1.8369701987210297e-16,teste,0.1670389622449875,0.0,1.0
City Hotel,0,19,2015,40,28,1,1,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,2,No Deposit,0,Transient-Party,170.0,0,0,2,1,170.0,-1.0,-1.8369701987210297e-16,teste,0.03221685439348221,0.0,1.0
City Hotel,0,16,2015,39,25,2,3,2,0,0,BB,CMR,Groups,TA/TO,0,0,0,A,1,No Deposit,0,Transient-Party,170.0,0,0,5,2,85.0,-1.0,-1.8369701987210297e-16,teste,0.0014541565906256437,0.0,1.0
City Hotel,0,18,2015,40,27,2,1,2,0,0,BB,ITA,Groups,TA/TO,0,0,0,A,1,No Deposit,0,Transient-Party,170.0,0,0,3,2,85.0,-1.0,-1.8369701987210297e-16,treino,,,
City Hotel,1,1,2015,40,30,0,1,2,0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,112.2,0,0,1,2,56.1,-1.0,-1.8369701987210297e-16,treino,,,
City Hotel,0,17,2015,39,26,2,2,1,0,0,BB,IRN,Groups,TA/TO,0,0,0,A,2,No Deposit,0,Transient-Party,170.0,0,0,4,1,170.0,-1.0,-1.8369701987210297e-16,teste,0.000287942704744637,0.0,1.0
City Hotel,0,17,2015,39,26,2,2,1,0,0,BB,FRA,Groups,TA/TO,0,0,0,A,1,No Deposit,0,Transient-Party,170.0,0,0,4,1,170.0,-1.0,-1.8369701987210297e-16,treino,,,
City Hotel,0,17,2015,39,26,2,2,2,0,0,BB,IRN,Groups,TA/TO,0,0,0,A,1,No Deposit,0,Transient-Party,180.0,0,0,4,2,90.0,-1.0,-1.8369701987210297e-16,teste,0.0013920762576162815,0.0,1.0
City Hotel,0,7,2015,40,28,1,1,1,0,0,BB,USA,Groups,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,170.0,0,0,2,1,170.0,-1.0,-1.8369701987210297e-16,teste,0.0015751339960843325,0.0,1.0
City Hotel,0,16,2015,39,25,2,3,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,2,No Deposit,0,Transient-Party,170.0,0,0,5,1,170.0,-1.0,-1.8369701987210297e-16,treino,,,
City Hotel,0,16,2015,39,25,2,3,1,0,0,BB,BEL,Groups,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,170.0,0,0,5,1,170.0,-1.0,-1.8369701987210297e-16,treino,,,
City Hotel,0,16,2015,39,25,2,3,2,0,0,BB,FRA,Groups,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,170.0,0,1,5,2,85.0,-1.0,-1.8369701987210297e-16,treino,,,
City Hotel,0,4,2015,39,25,2,4,1,0,0,BB,BEL,Groups,TA/TO,0,0,0,A,1,No Deposit,0,Transient-Party,170.0,0,0,6,1,170.0,-1.0,-1.8369701987210297e-16,treino,,,
City Hotel,0,8,2015,39,23,2,5,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Contract,187.43,0,2,7,1,187.43,-1.0,-1.8369701987210297e-16,teste,0.3759423792362213,0.0,1.0
City Hotel,0,16,2015,39,25,2,3,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,1,No Deposit,0,Transient-Party,170.0,0,0,5,1,170.0,-1.0,-1.8369701987210297e-16,treino,,,
City Hotel,0,15,2015,39,24,2,4,1,0,0,BB,BEL,Groups,TA/TO,0,0,0,A,1,No Deposit,0,Transient-Party,170.0,0,0,6,1,170.0,-1.0,-1.8369701987210297e-16,treino,,,
City Hotel,0,16,2015,39,25,2,3,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,G,0,No Deposit,0,Transient-Party,250.0,0,0,5,1,250.0,-1.0,-1.8369701987210297e-16,treino,,,
City Hotel,0,19,2015,40,28,1,1,1,0,0,BB,HRV,Groups,TA/TO,0,0,0,A,1,No Deposit,0,Transient-Party,170.0,0,0,2,1,170.0,-1.0,-1.8369701987210297e-16,treino,,,
City Hotel,1,45,2015,44,29,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,0,Non Refund,0,Transient,70.0,0,0,3,2,35.0,-0.8660254037844386,0.5000000000000001,treino,,,
City Hotel,1,9,2015,41,8,0,3,1,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,0,No Deposit,0,Transient-Party,65.45,0,0,3,1,65.45,-0.8660254037844386,0.5000000000000001,treino,,,
City Hotel,1,8,2015,41,8,0,3,1,0,0,BB,PRT,Groups,TA/TO,1,1,0,A,0,No Deposit,0,Transient-Party,65.45,0,0,3,1,65.45,-0.8660254037844386,0.5000000000000001,treino,,,
City Hotel,1,282,2015,41,10,2,1,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,0,No Deposit,0,Transient-Party,96.0,0,0,3,2,48.0,-0.8660254037844386,0.5000000000000001,treino,,,
City Hotel,1,0,2015,40,30,0,1,2,0,0,SC,PRT,Online TA,TA/TO,1,0,0,A,0,No Deposit,0,Transient,87.78,0,1,1,2,43.89,-1.0,-1.8369701987210297e-16,treino,,,
City Hotel,1,0,2015,40,30,0,2,2,0,0,BB,PRT,Online TA,TA/TO,1,0,0,A,0,No Deposit,0,Contract,126.0,0,0,2,2,63.0,-1.0,-1.8369701987210297e-16,treino,,,
City Hotel,0,2,2015,40,28,1,2,1,0,0,BB,PRT,Direct,Direct,0,0,0,A,1,No Deposit,0,Transient,170.0,0,0,3,1,170.0,-1.0,-1.8369701987210297e-16,teste,0.13594022393226624,0.0,1.0
City Hotel,0,5,2015,40,30,0,1,1,0,0,BB,NLD,Direct,Direct,0,0,0,A,0,No Deposit,0,Transient,109.0,0,0,1,1,109.0,-1.0,-1.8369701987210297e-16,treino,,,
City Hotel,0,1,2015,40,29,0,2,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,0,No Deposit,0,Transient-Party,85.0,0,0,2,1,85.0,-1.0,-1.8369701987210297e-16,teste,0.1985572725534439,0.0,1.0
City Hotel,0,16,2015,39,25,2,4,1,0,0,BB,FIN,Groups,TA/TO,0,0,0,A,1,No Deposit,0,Transient,170.0,0,0,6,1,170.0,-1.0,-1.8369701987210297e-16,treino,,,
City Hotel,0,11,2015,40,30,0,1,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,126.0,0,1,1,2,63.0,-1.0,-1.8369701987210297e-16,treino,,,
City Hotel,0,0,2015,40,30,0,1,2,0,0,SC,CN,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,87.78,0,0,1,2,43.89,-1.0,-1.8369701987210297e-16,treino,,,
City Hotel,0,2,2015,40,30,0,1,2,0,0,BB,ITA,Groups,TA/TO,0,0,0,A,0,No Deposit,0,Transient,109.0,0,0,1,2,54.5,-1.0,-1.8369701987210297e-16,treino,,,
City Hotel,0,0,2015,40,30,0,1,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Contract,114.0,0,2,1,2,57.0,-1.0,-1.8369701987210297e-16,treino,,,
City Hotel,0,2,2015,40,30,0,1,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,112.2,0,0,1,2,56.1,-1.0,-1.8369701987210297e-16,treino,,,
City Hotel,0,1,2015,40,29,0,2,1,0,0,BB,IRL,Corporate,Corporate,0,0,0,A,0,No Deposit,0,Transient-Party,85.0,0,0,2,1,85.0,-1.0,-1.8369701987210297e-16,treino,,,
City Hotel,0,1,2015,40,30,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,0,No Deposit,0,Transient,65.0,0,0,1,1,65.0,-1.0,-1.8369701987210297e-16,treino,,,
City Hotel,0,12,2015,48,25,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,0,1,A,0,No Deposit,0,Transient-Party,65.0,0,1,1,1,65.0,-0.5000000000000004,0.8660254037844384,treino,,,
City Hotel,0,1,2015,49,3,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,0,2,A,0,No Deposit,0,Transient,65.0,0,0,1,1,65.0,-2.4492935982947064e-16,1.0,treino,,,
City Hotel,0,1,2016,6,3,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,0,3,A,0,No Deposit,0,Transient,65.0,0,1,1,1,65.0,0.8660254037844386,0.5000000000000001,treino,,,
City Hotel,0,12,2016,8,16,0,2,1,0,0,BB,PRT,Corporate,Corporate,1,0,4,A,0,No Deposit,0,Transient,67.0,1,1,2,1,67.0,0.8660254037844386,0.5000000000000001,teste,5.866422014833006e-08,0.0,1.0
City Hotel,0,2,2016,17,20,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,0,5,A,0,No Deposit,0,Transient-Party,67.0,1,1,1,1,67.0,0.8660254037844387,-0.4999999999999998,treino,,,
City Hotel,1,7,2015,41,7,0,3,2,0,0,BB,PRT,Online TA,TA/TO,0,1,0,D,0,No Deposit,0,Contract,174.0,0,0,3,2,87.0,-0.8660254037844386,0.5000000000000001,treino,,,
City Hotel,0,1,2015,40,29,0,2,1,0,0,BB,NLD,Corporate,Corporate,0,0,0,A,0,No Deposit,0,Transient-Party,85.0,0,0,2,1,85.0,-1.0,-1.8369701987210297e-16,treino,,,
City Hotel,0,7,2015,40,28,1,2,2,0,0,BB,FRA,Direct,Direct,0,0,0,A,0,No Deposit,0,Transient,160.0,0,1,3,2,80.0,-1.0,-1.8369701987210297e-16,teste,0.010993181727826595,0.0,1.0
City Hotel,0,0,2015,40,30,0,1,2,2,0,BB,NOR,Online TA,TA/TO,0,0,0,F,0,No Deposit,0,Contract,196.0,0,1,1,4,49.0,-1.0,-1.8369701987210297e-16,treino,,,
City Hotel,0,16,2015,40,30,0,1,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,97.02,0,1,1,2,48.51,-1.0,-1.8369701987210297e-16,treino,,,
City Hotel,0,1,2015,40,29,0,2,2,0,0,SC,LIE,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,91.2,0,0,2,2,45.6,-1.0,-1.8369701987210297e-16,treino,,,
City Hotel,0,0,2015,40,30,0,1,2,0,0,BB,BRA,Direct,Direct,0,0,0,A,0,No Deposit,0,Transient,114.0,0,1,1,2,57.0,-1.0,-1.8369701987210297e-16,treino,,,
City Hotel,0,4,2015,39,26,2,3,1,0,0,BB,ESP,Groups,TA/TO,0,0,0,A,0,No Deposit,0,Transient,170.0,0,0,5,1,170.0,-1.0,-1.8369701987210297e-16,treino,,,
City Hotel,1,3,2015,41,4,1,0,2,0,0,BB,PRT,Online TA,TA/TO,1,1,0,A,0,No Deposit,0,Contract,126.0,0,0,1,2,63.0,-0.8660254037844386,0.5000000000000001,treino,,,
City Hotel,1,1,2015,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,1,1,0,A,0,No Deposit,0,Transient-Party,100.0,0,0,2,1,100.0,-0.8660254037844386,0.5000000000000001,treino,,,
City Hotel,1,19,2015,40,1,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,111.75,0,1,4,2,55.875,-0.8660254037844386,0.5000000000000001,treino,,,
City Hotel,0,9,2015,40,30,0,2,1,0,0,BB,AZE,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Contract,120.0,0,2,2,1,120.0,-1.0,-1.8369701987210297e-16,treino,,,
City Hotel,0,8,2015,40,1,0,1,1,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,92.4,0,0,1,1,92.4,-0.8660254037844386,0.5000000000000001,teste,0.021735066547989845,0.0,1.0
City Hotel,0,1,2015,40,1,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,126.0,0,0,1,2,63.0,-0.8660254037844386,0.5000000000000001,teste,0.1353340595960617,0.0,1.0
City Hotel,0,6,2015,40,30,0,2,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,0,No Deposit,0,Transient,65.0,0,0,2,1,65.0,-1.0,-1.8369701987210297e-16,treino,,,
City Hotel,0,3,2015,48,23,1,1,1,0,0,BB,PRT,Corporate,Corporate,1,0,1,A,0,No Deposit,0,Transient,65.0,0,0,2,1,65.0,-0.5000000000000004,0.8660254037844384,teste,0.1787959635257721,0.0,1.0
City Hotel,0,9,2015,40,1,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,0,No Deposit,0,Transient,65.0,0,0,1,1,65.0,-0.8660254037844386,0.5000000000000001,treino,,,
City Hotel,0,23,2015,42,15,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,1,A,0,No Deposit,0,Transient,65.0,0,0,1,1,65.0,-0.8660254037844386,0.5000000000000001,treino,,,
City Hotel,0,0,2016,14,1,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,0,2,A,0,No Deposit,0,Transient-Party,67.0,1,0,1,1,67.0,0.8660254037844387,-0.4999999999999998,treino,,,
